"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/06/2021 23:00:00 - 12/06/2021 00:00:00","BZN|PL","Without Sequence","77.96","",""
"12/06/2021 00:00:00 - 12/06/2021 01:00:00","BZN|PL","Without Sequence","75.98","",""
"12/06/2021 01:00:00 - 12/06/2021 02:00:00","BZN|PL","Without Sequence","66.95","",""
"12/06/2021 02:00:00 - 12/06/2021 03:00:00","BZN|PL","Without Sequence","60.10","",""
"12/06/2021 03:00:00 - 12/06/2021 04:00:00","BZN|PL","Without Sequence","58.93","",""
"12/06/2021 04:00:00 - 12/06/2021 05:00:00","BZN|PL","Without Sequence","58.44","",""
"12/06/2021 05:00:00 - 12/06/2021 06:00:00","BZN|PL","Without Sequence","57.99","",""
"12/06/2021 06:00:00 - 12/06/2021 07:00:00","BZN|PL","Without Sequence","58.01","",""
"12/06/2021 07:00:00 - 12/06/2021 08:00:00","BZN|PL","Without Sequence","57.99","",""
"12/06/2021 08:00:00 - 12/06/2021 09:00:00","BZN|PL","Without Sequence","59.31","",""
"12/06/2021 09:00:00 - 12/06/2021 10:00:00","BZN|PL","Without Sequence","67.04","",""
"12/06/2021 10:00:00 - 12/06/2021 11:00:00","BZN|PL","Without Sequence","66.47","",""
"12/06/2021 11:00:00 - 12/06/2021 12:00:00","BZN|PL","Without Sequence","60.70","",""
"12/06/2021 12:00:00 - 12/06/2021 13:00:00","BZN|PL","Without Sequence","62.62","",""
"12/06/2021 13:00:00 - 12/06/2021 14:00:00","BZN|PL","Without Sequence","60.64","",""
"12/06/2021 14:00:00 - 12/06/2021 15:00:00","BZN|PL","Without Sequence","58.15","",""
"12/06/2021 15:00:00 - 12/06/2021 16:00:00","BZN|PL","Without Sequence","58.90","",""
"12/06/2021 16:00:00 - 12/06/2021 17:00:00","BZN|PL","Without Sequence","58.91","",""
"12/06/2021 17:00:00 - 12/06/2021 18:00:00","BZN|PL","Without Sequence","57.97","",""
"12/06/2021 18:00:00 - 12/06/2021 19:00:00","BZN|PL","Without Sequence","58.05","",""
"12/06/2021 19:00:00 - 12/06/2021 20:00:00","BZN|PL","Without Sequence","58.03","",""
"12/06/2021 20:00:00 - 12/06/2021 21:00:00","BZN|PL","Without Sequence","59.43","",""
"12/06/2021 21:00:00 - 12/06/2021 22:00:00","BZN|PL","Without Sequence","60.03","",""
"12/06/2021 22:00:00 - 12/06/2021 23:00:00","BZN|PL","Without Sequence","61.39","",""
"12/06/2021 23:00:00 - 13/06/2021 00:00:00","BZN|PL","Without Sequence","57.95","",""
"13/06/2021 00:00:00 - 13/06/2021 01:00:00","BZN|PL","Without Sequence","51.15","",""
"13/06/2021 01:00:00 - 13/06/2021 02:00:00","BZN|PL","Without Sequence","44.68","",""
"13/06/2021 02:00:00 - 13/06/2021 03:00:00","BZN|PL","Without Sequence","37.35","",""
"13/06/2021 03:00:00 - 13/06/2021 04:00:00","BZN|PL","Without Sequence","33.87","",""
"13/06/2021 04:00:00 - 13/06/2021 05:00:00","BZN|PL","Without Sequence","22.28","",""
"13/06/2021 05:00:00 - 13/06/2021 06:00:00","BZN|PL","Without Sequence","19.51","",""
"13/06/2021 06:00:00 - 13/06/2021 07:00:00","BZN|PL","Without Sequence","17.58","",""
"13/06/2021 07:00:00 - 13/06/2021 08:00:00","BZN|PL","Without Sequence","26.65","",""
"13/06/2021 08:00:00 - 13/06/2021 09:00:00","BZN|PL","Without Sequence","35.61","",""
"13/06/2021 09:00:00 - 13/06/2021 10:00:00","BZN|PL","Without Sequence","43.36","",""
"13/06/2021 10:00:00 - 13/06/2021 11:00:00","BZN|PL","Without Sequence","45.02","",""
"13/06/2021 11:00:00 - 13/06/2021 12:00:00","BZN|PL","Without Sequence","44.96","",""
"13/06/2021 12:00:00 - 13/06/2021 13:00:00","BZN|PL","Without Sequence","46.32","",""
"13/06/2021 13:00:00 - 13/06/2021 14:00:00","BZN|PL","Without Sequence","44.55","",""
"13/06/2021 14:00:00 - 13/06/2021 15:00:00","BZN|PL","Without Sequence","41.28","",""
"13/06/2021 15:00:00 - 13/06/2021 16:00:00","BZN|PL","Without Sequence","40.58","",""
"13/06/2021 16:00:00 - 13/06/2021 17:00:00","BZN|PL","Without Sequence","43.37","",""
"13/06/2021 17:00:00 - 13/06/2021 18:00:00","BZN|PL","Without Sequence","51.32","",""
"13/06/2021 18:00:00 - 13/06/2021 19:00:00","BZN|PL","Without Sequence","57.50","",""
"13/06/2021 19:00:00 - 13/06/2021 20:00:00","BZN|PL","Without Sequence","68.46","",""
"13/06/2021 20:00:00 - 13/06/2021 21:00:00","BZN|PL","Without Sequence","80.39","",""
"13/06/2021 21:00:00 - 13/06/2021 22:00:00","BZN|PL","Without Sequence","81.00","",""
"13/06/2021 22:00:00 - 13/06/2021 23:00:00","BZN|PL","Without Sequence","78.08","",""
"13/06/2021 23:00:00 - 14/06/2021 00:00:00","BZN|PL","Without Sequence","68.99","",""
"14/06/2021 00:00:00 - 14/06/2021 01:00:00","BZN|PL","Without Sequence","64.27","",""
"14/06/2021 01:00:00 - 14/06/2021 02:00:00","BZN|PL","Without Sequence","59.59","",""
"14/06/2021 02:00:00 - 14/06/2021 03:00:00","BZN|PL","Without Sequence","57.96","",""
"14/06/2021 03:00:00 - 14/06/2021 04:00:00","BZN|PL","Without Sequence","58.49","",""
"14/06/2021 04:00:00 - 14/06/2021 05:00:00","BZN|PL","Without Sequence","58.33","",""
"14/06/2021 05:00:00 - 14/06/2021 06:00:00","BZN|PL","Without Sequence","63.13","",""
"14/06/2021 06:00:00 - 14/06/2021 07:00:00","BZN|PL","Without Sequence","80.85","",""
"14/06/2021 07:00:00 - 14/06/2021 08:00:00","BZN|PL","Without Sequence","82.91","",""
"14/06/2021 08:00:00 - 14/06/2021 09:00:00","BZN|PL","Without Sequence","85.35","",""
"14/06/2021 09:00:00 - 14/06/2021 10:00:00","BZN|PL","Without Sequence","82.57","",""
"14/06/2021 10:00:00 - 14/06/2021 11:00:00","BZN|PL","Without Sequence","71.56","",""
"14/06/2021 11:00:00 - 14/06/2021 12:00:00","BZN|PL","Without Sequence","75.85","",""
"14/06/2021 12:00:00 - 14/06/2021 13:00:00","BZN|PL","Without Sequence","73.73","",""
"14/06/2021 13:00:00 - 14/06/2021 14:00:00","BZN|PL","Without Sequence","72.26","",""
"14/06/2021 14:00:00 - 14/06/2021 15:00:00","BZN|PL","Without Sequence","71.01","",""
"14/06/2021 15:00:00 - 14/06/2021 16:00:00","BZN|PL","Without Sequence","72.48","",""
"14/06/2021 16:00:00 - 14/06/2021 17:00:00","BZN|PL","Without Sequence","70.24","",""
"14/06/2021 17:00:00 - 14/06/2021 18:00:00","BZN|PL","Without Sequence","82.08","",""
"14/06/2021 18:00:00 - 14/06/2021 19:00:00","BZN|PL","Without Sequence","85.61","",""
"14/06/2021 19:00:00 - 14/06/2021 20:00:00","BZN|PL","Without Sequence","90.97","",""
"14/06/2021 20:00:00 - 14/06/2021 21:00:00","BZN|PL","Without Sequence","92.09","",""
"14/06/2021 21:00:00 - 14/06/2021 22:00:00","BZN|PL","Without Sequence","86.98","",""
"14/06/2021 22:00:00 - 14/06/2021 23:00:00","BZN|PL","Without Sequence","85.60","",""
"14/06/2021 23:00:00 - 15/06/2021 00:00:00","BZN|PL","Without Sequence","79.64","",""
"15/06/2021 00:00:00 - 15/06/2021 01:00:00","BZN|PL","Without Sequence","78.84","",""
"15/06/2021 01:00:00 - 15/06/2021 02:00:00","BZN|PL","Without Sequence","71.12","",""
"15/06/2021 02:00:00 - 15/06/2021 03:00:00","BZN|PL","Without Sequence","67.79","",""
"15/06/2021 03:00:00 - 15/06/2021 04:00:00","BZN|PL","Without Sequence","67.78","",""
"15/06/2021 04:00:00 - 15/06/2021 05:00:00","BZN|PL","Without Sequence","67.61","",""
"15/06/2021 05:00:00 - 15/06/2021 06:00:00","BZN|PL","Without Sequence","70.06","",""
"15/06/2021 06:00:00 - 15/06/2021 07:00:00","BZN|PL","Without Sequence","85.93","",""
"15/06/2021 07:00:00 - 15/06/2021 08:00:00","BZN|PL","Without Sequence","91.84","",""
"15/06/2021 08:00:00 - 15/06/2021 09:00:00","BZN|PL","Without Sequence","96.81","",""
"15/06/2021 09:00:00 - 15/06/2021 10:00:00","BZN|PL","Without Sequence","90.00","",""
"15/06/2021 10:00:00 - 15/06/2021 11:00:00","BZN|PL","Without Sequence","86.33","",""
"15/06/2021 11:00:00 - 15/06/2021 12:00:00","BZN|PL","Without Sequence","84.67","",""
"15/06/2021 12:00:00 - 15/06/2021 13:00:00","BZN|PL","Without Sequence","84.32","",""
"15/06/2021 13:00:00 - 15/06/2021 14:00:00","BZN|PL","Without Sequence","84.40","",""
"15/06/2021 14:00:00 - 15/06/2021 15:00:00","BZN|PL","Without Sequence","83.87","",""
"15/06/2021 15:00:00 - 15/06/2021 16:00:00","BZN|PL","Without Sequence","83.39","",""
"15/06/2021 16:00:00 - 15/06/2021 17:00:00","BZN|PL","Without Sequence","83.40","",""
"15/06/2021 17:00:00 - 15/06/2021 18:00:00","BZN|PL","Without Sequence","86.67","",""
"15/06/2021 18:00:00 - 15/06/2021 19:00:00","BZN|PL","Without Sequence","94.60","",""
"15/06/2021 19:00:00 - 15/06/2021 20:00:00","BZN|PL","Without Sequence","100.00","",""
"15/06/2021 20:00:00 - 15/06/2021 21:00:00","BZN|PL","Without Sequence","100.00","",""
"15/06/2021 21:00:00 - 15/06/2021 22:00:00","BZN|PL","Without Sequence","97.89","",""
"15/06/2021 22:00:00 - 15/06/2021 23:00:00","BZN|PL","Without Sequence","91.77","",""
"15/06/2021 23:00:00 - 16/06/2021 00:00:00","BZN|PL","Without Sequence","83.14","",""
"16/06/2021 00:00:00 - 16/06/2021 01:00:00","BZN|PL","Without Sequence","76.93","",""
"16/06/2021 01:00:00 - 16/06/2021 02:00:00","BZN|PL","Without Sequence","70.77","",""
"16/06/2021 02:00:00 - 16/06/2021 03:00:00","BZN|PL","Without Sequence","70.95","",""
"16/06/2021 03:00:00 - 16/06/2021 04:00:00","BZN|PL","Without Sequence","66.90","",""
"16/06/2021 04:00:00 - 16/06/2021 05:00:00","BZN|PL","Without Sequence","68.57","",""
"16/06/2021 05:00:00 - 16/06/2021 06:00:00","BZN|PL","Without Sequence","70.98","",""
"16/06/2021 06:00:00 - 16/06/2021 07:00:00","BZN|PL","Without Sequence","87.94","",""
"16/06/2021 07:00:00 - 16/06/2021 08:00:00","BZN|PL","Without Sequence","94.38","",""
"16/06/2021 08:00:00 - 16/06/2021 09:00:00","BZN|PL","Without Sequence","96.67","",""
"16/06/2021 09:00:00 - 16/06/2021 10:00:00","BZN|PL","Without Sequence","92.35","",""
"16/06/2021 10:00:00 - 16/06/2021 11:00:00","BZN|PL","Without Sequence","83.03","",""
"16/06/2021 11:00:00 - 16/06/2021 12:00:00","BZN|PL","Without Sequence","77.78","",""
"16/06/2021 12:00:00 - 16/06/2021 13:00:00","BZN|PL","Without Sequence","77.35","",""
"16/06/2021 13:00:00 - 16/06/2021 14:00:00","BZN|PL","Without Sequence","78.33","",""
"16/06/2021 14:00:00 - 16/06/2021 15:00:00","BZN|PL","Without Sequence","77.31","",""
"16/06/2021 15:00:00 - 16/06/2021 16:00:00","BZN|PL","Without Sequence","79.10","",""
"16/06/2021 16:00:00 - 16/06/2021 17:00:00","BZN|PL","Without Sequence","83.07","",""
"16/06/2021 17:00:00 - 16/06/2021 18:00:00","BZN|PL","Without Sequence","89.22","",""
"16/06/2021 18:00:00 - 16/06/2021 19:00:00","BZN|PL","Without Sequence","99.27","",""
"16/06/2021 19:00:00 - 16/06/2021 20:00:00","BZN|PL","Without Sequence","105.99","",""
"16/06/2021 20:00:00 - 16/06/2021 21:00:00","BZN|PL","Without Sequence","102.77","",""
"16/06/2021 21:00:00 - 16/06/2021 22:00:00","BZN|PL","Without Sequence","97.01","",""
"16/06/2021 22:00:00 - 16/06/2021 23:00:00","BZN|PL","Without Sequence","86.18","",""
"16/06/2021 23:00:00 - 17/06/2021 00:00:00","BZN|PL","Without Sequence","67.30","",""
"17/06/2021 00:00:00 - 17/06/2021 01:00:00","BZN|PL","Without Sequence","68.66","",""
"17/06/2021 01:00:00 - 17/06/2021 02:00:00","BZN|PL","Without Sequence","65.15","",""
"17/06/2021 02:00:00 - 17/06/2021 03:00:00","BZN|PL","Without Sequence","64.58","",""
"17/06/2021 03:00:00 - 17/06/2021 04:00:00","BZN|PL","Without Sequence","64.54","",""
"17/06/2021 04:00:00 - 17/06/2021 05:00:00","BZN|PL","Without Sequence","64.53","",""
"17/06/2021 05:00:00 - 17/06/2021 06:00:00","BZN|PL","Without Sequence","64.54","",""
"17/06/2021 06:00:00 - 17/06/2021 07:00:00","BZN|PL","Without Sequence","79.40","",""
"17/06/2021 07:00:00 - 17/06/2021 08:00:00","BZN|PL","Without Sequence","84.66","",""
"17/06/2021 08:00:00 - 17/06/2021 09:00:00","BZN|PL","Without Sequence","88.24","",""
"17/06/2021 09:00:00 - 17/06/2021 10:00:00","BZN|PL","Without Sequence","85.03","",""
"17/06/2021 10:00:00 - 17/06/2021 11:00:00","BZN|PL","Without Sequence","81.62","",""
"17/06/2021 11:00:00 - 17/06/2021 12:00:00","BZN|PL","Without Sequence","81.91","",""
"17/06/2021 12:00:00 - 17/06/2021 13:00:00","BZN|PL","Without Sequence","82.06","",""
"17/06/2021 13:00:00 - 17/06/2021 14:00:00","BZN|PL","Without Sequence","81.97","",""
"17/06/2021 14:00:00 - 17/06/2021 15:00:00","BZN|PL","Without Sequence","82.18","",""
"17/06/2021 15:00:00 - 17/06/2021 16:00:00","BZN|PL","Without Sequence","82.04","",""
"17/06/2021 16:00:00 - 17/06/2021 17:00:00","BZN|PL","Without Sequence","82.98","",""
"17/06/2021 17:00:00 - 17/06/2021 18:00:00","BZN|PL","Without Sequence","83.98","",""
"17/06/2021 18:00:00 - 17/06/2021 19:00:00","BZN|PL","Without Sequence","92.14","",""
"17/06/2021 19:00:00 - 17/06/2021 20:00:00","BZN|PL","Without Sequence","107.02","",""
"17/06/2021 20:00:00 - 17/06/2021 21:00:00","BZN|PL","Without Sequence","100.98","",""
"17/06/2021 21:00:00 - 17/06/2021 22:00:00","BZN|PL","Without Sequence","88.08","",""
"17/06/2021 22:00:00 - 17/06/2021 23:00:00","BZN|PL","Without Sequence","81.88","",""
"17/06/2021 23:00:00 - 18/06/2021 00:00:00","BZN|PL","Without Sequence","78.04","",""
"18/06/2021 00:00:00 - 18/06/2021 01:00:00","BZN|PL","Without Sequence","74.65","",""
"18/06/2021 01:00:00 - 18/06/2021 02:00:00","BZN|PL","Without Sequence","69.97","",""
"18/06/2021 02:00:00 - 18/06/2021 03:00:00","BZN|PL","Without Sequence","67.07","",""
"18/06/2021 03:00:00 - 18/06/2021 04:00:00","BZN|PL","Without Sequence","65.19","",""
"18/06/2021 04:00:00 - 18/06/2021 05:00:00","BZN|PL","Without Sequence","66.09","",""
"18/06/2021 05:00:00 - 18/06/2021 06:00:00","BZN|PL","Without Sequence","70.10","",""
"18/06/2021 06:00:00 - 18/06/2021 07:00:00","BZN|PL","Without Sequence","77.03","",""
"18/06/2021 07:00:00 - 18/06/2021 08:00:00","BZN|PL","Without Sequence","83.15","",""
"18/06/2021 08:00:00 - 18/06/2021 09:00:00","BZN|PL","Without Sequence","84.85","",""
"18/06/2021 09:00:00 - 18/06/2021 10:00:00","BZN|PL","Without Sequence","84.85","",""
"18/06/2021 10:00:00 - 18/06/2021 11:00:00","BZN|PL","Without Sequence","81.42","",""
"18/06/2021 11:00:00 - 18/06/2021 12:00:00","BZN|PL","Without Sequence","81.00","",""
"18/06/2021 12:00:00 - 18/06/2021 13:00:00","BZN|PL","Without Sequence","80.43","",""
"18/06/2021 13:00:00 - 18/06/2021 14:00:00","BZN|PL","Without Sequence","76.50","",""
"18/06/2021 14:00:00 - 18/06/2021 15:00:00","BZN|PL","Without Sequence","75.04","",""
"18/06/2021 15:00:00 - 18/06/2021 16:00:00","BZN|PL","Without Sequence","76.76","",""
"18/06/2021 16:00:00 - 18/06/2021 17:00:00","BZN|PL","Without Sequence","80.46","",""
"18/06/2021 17:00:00 - 18/06/2021 18:00:00","BZN|PL","Without Sequence","83.85","",""
"18/06/2021 18:00:00 - 18/06/2021 19:00:00","BZN|PL","Without Sequence","91.10","",""
"18/06/2021 19:00:00 - 18/06/2021 20:00:00","BZN|PL","Without Sequence","97.00","",""
"18/06/2021 20:00:00 - 18/06/2021 21:00:00","BZN|PL","Without Sequence","96.91","",""
"18/06/2021 21:00:00 - 18/06/2021 22:00:00","BZN|PL","Without Sequence","89.64","",""
"18/06/2021 22:00:00 - 18/06/2021 23:00:00","BZN|PL","Without Sequence","85.86","",""
"18/06/2021 23:00:00 - 19/06/2021 00:00:00","BZN|PL","Without Sequence","79.75","",""
"19/06/2021 00:00:00 - 19/06/2021 01:00:00","BZN|PL","Without Sequence","80.17","",""
"19/06/2021 01:00:00 - 19/06/2021 02:00:00","BZN|PL","Without Sequence","74.23","",""
"19/06/2021 02:00:00 - 19/06/2021 03:00:00","BZN|PL","Without Sequence","71.35","",""
"19/06/2021 03:00:00 - 19/06/2021 04:00:00","BZN|PL","Without Sequence","70.07","",""
"19/06/2021 04:00:00 - 19/06/2021 05:00:00","BZN|PL","Without Sequence","67.30","",""
"19/06/2021 05:00:00 - 19/06/2021 06:00:00","BZN|PL","Without Sequence","64.91","",""
"19/06/2021 06:00:00 - 19/06/2021 07:00:00","BZN|PL","Without Sequence","66.04","",""
"19/06/2021 07:00:00 - 19/06/2021 08:00:00","BZN|PL","Without Sequence","73.50","",""
"19/06/2021 08:00:00 - 19/06/2021 09:00:00","BZN|PL","Without Sequence","77.39","",""
"19/06/2021 09:00:00 - 19/06/2021 10:00:00","BZN|PL","Without Sequence","76.90","",""
"19/06/2021 10:00:00 - 19/06/2021 11:00:00","BZN|PL","Without Sequence","77.69","",""
"19/06/2021 11:00:00 - 19/06/2021 12:00:00","BZN|PL","Without Sequence","77.93","",""
"19/06/2021 12:00:00 - 19/06/2021 13:00:00","BZN|PL","Without Sequence","76.89","",""
"19/06/2021 13:00:00 - 19/06/2021 14:00:00","BZN|PL","Without Sequence","70.20","",""
"19/06/2021 14:00:00 - 19/06/2021 15:00:00","BZN|PL","Without Sequence","66.47","",""
"19/06/2021 15:00:00 - 19/06/2021 16:00:00","BZN|PL","Without Sequence","68.87","",""
"19/06/2021 16:00:00 - 19/06/2021 17:00:00","BZN|PL","Without Sequence","74.33","",""
"19/06/2021 17:00:00 - 19/06/2021 18:00:00","BZN|PL","Without Sequence","73.49","",""
"19/06/2021 18:00:00 - 19/06/2021 19:00:00","BZN|PL","Without Sequence","81.00","",""
"19/06/2021 19:00:00 - 19/06/2021 20:00:00","BZN|PL","Without Sequence","88.46","",""
"19/06/2021 20:00:00 - 19/06/2021 21:00:00","BZN|PL","Without Sequence","92.75","",""
"19/06/2021 21:00:00 - 19/06/2021 22:00:00","BZN|PL","Without Sequence","86.45","",""
"19/06/2021 22:00:00 - 19/06/2021 23:00:00","BZN|PL","Without Sequence","83.98","",""
"19/06/2021 23:00:00 - 20/06/2021 00:00:00","BZN|PL","Without Sequence","78.05","",""
"20/06/2021 00:00:00 - 20/06/2021 01:00:00","BZN|PL","Without Sequence","76.01","",""
"20/06/2021 01:00:00 - 20/06/2021 02:00:00","BZN|PL","Without Sequence","66.80","",""
"20/06/2021 02:00:00 - 20/06/2021 03:00:00","BZN|PL","Without Sequence","63.04","",""
"20/06/2021 03:00:00 - 20/06/2021 04:00:00","BZN|PL","Without Sequence","60.41","",""
"20/06/2021 04:00:00 - 20/06/2021 05:00:00","BZN|PL","Without Sequence","62.41","",""
"20/06/2021 05:00:00 - 20/06/2021 06:00:00","BZN|PL","Without Sequence","62.42","",""
"20/06/2021 06:00:00 - 20/06/2021 07:00:00","BZN|PL","Without Sequence","56.58","",""
"20/06/2021 07:00:00 - 20/06/2021 08:00:00","BZN|PL","Without Sequence","56.90","",""
"20/06/2021 08:00:00 - 20/06/2021 09:00:00","BZN|PL","Without Sequence","57.37","",""
"20/06/2021 09:00:00 - 20/06/2021 10:00:00","BZN|PL","Without Sequence","57.04","",""
"20/06/2021 10:00:00 - 20/06/2021 11:00:00","BZN|PL","Without Sequence","56.62","",""
"20/06/2021 11:00:00 - 20/06/2021 12:00:00","BZN|PL","Without Sequence","57.01","",""
"20/06/2021 12:00:00 - 20/06/2021 13:00:00","BZN|PL","Without Sequence","56.60","",""
"20/06/2021 13:00:00 - 20/06/2021 14:00:00","BZN|PL","Without Sequence","57.06","",""
"20/06/2021 14:00:00 - 20/06/2021 15:00:00","BZN|PL","Without Sequence","56.98","",""
"20/06/2021 15:00:00 - 20/06/2021 16:00:00","BZN|PL","Without Sequence","56.97","",""
"20/06/2021 16:00:00 - 20/06/2021 17:00:00","BZN|PL","Without Sequence","56.92","",""
"20/06/2021 17:00:00 - 20/06/2021 18:00:00","BZN|PL","Without Sequence","60.48","",""
"20/06/2021 18:00:00 - 20/06/2021 19:00:00","BZN|PL","Without Sequence","70.05","",""
"20/06/2021 19:00:00 - 20/06/2021 20:00:00","BZN|PL","Without Sequence","84.35","",""
"20/06/2021 20:00:00 - 20/06/2021 21:00:00","BZN|PL","Without Sequence","86.21","",""
"20/06/2021 21:00:00 - 20/06/2021 22:00:00","BZN|PL","Without Sequence","86.70","",""
"20/06/2021 22:00:00 - 20/06/2021 23:00:00","BZN|PL","Without Sequence","87.56","",""
"20/06/2021 23:00:00 - 21/06/2021 00:00:00","BZN|PL","Without Sequence","81.00","",""
"21/06/2021 00:00:00 - 21/06/2021 01:00:00","BZN|PL","Without Sequence","65.99","",""
"21/06/2021 01:00:00 - 21/06/2021 02:00:00","BZN|PL","Without Sequence","62.96","",""
"21/06/2021 02:00:00 - 21/06/2021 03:00:00","BZN|PL","Without Sequence","61.03","",""
"21/06/2021 03:00:00 - 21/06/2021 04:00:00","BZN|PL","Without Sequence","58.90","",""
"21/06/2021 04:00:00 - 21/06/2021 05:00:00","BZN|PL","Without Sequence","58.62","",""
"21/06/2021 05:00:00 - 21/06/2021 06:00:00","BZN|PL","Without Sequence","62.50","",""
"21/06/2021 06:00:00 - 21/06/2021 07:00:00","BZN|PL","Without Sequence","76.10","",""
"21/06/2021 07:00:00 - 21/06/2021 08:00:00","BZN|PL","Without Sequence","82.23","",""
"21/06/2021 08:00:00 - 21/06/2021 09:00:00","BZN|PL","Without Sequence","84.11","",""
"21/06/2021 09:00:00 - 21/06/2021 10:00:00","BZN|PL","Without Sequence","84.28","",""
"21/06/2021 10:00:00 - 21/06/2021 11:00:00","BZN|PL","Without Sequence","82.63","",""
"21/06/2021 11:00:00 - 21/06/2021 12:00:00","BZN|PL","Without Sequence","81.72","",""
"21/06/2021 12:00:00 - 21/06/2021 13:00:00","BZN|PL","Without Sequence","78.48","",""
"21/06/2021 13:00:00 - 21/06/2021 14:00:00","BZN|PL","Without Sequence","69.93","",""
"21/06/2021 14:00:00 - 21/06/2021 15:00:00","BZN|PL","Without Sequence","67.99","",""
"21/06/2021 15:00:00 - 21/06/2021 16:00:00","BZN|PL","Without Sequence","79.26","",""
"21/06/2021 16:00:00 - 21/06/2021 17:00:00","BZN|PL","Without Sequence","81.06","",""
"21/06/2021 17:00:00 - 21/06/2021 18:00:00","BZN|PL","Without Sequence","82.94","",""
"21/06/2021 18:00:00 - 21/06/2021 19:00:00","BZN|PL","Without Sequence","88.97","",""
"21/06/2021 19:00:00 - 21/06/2021 20:00:00","BZN|PL","Without Sequence","93.79","",""
"21/06/2021 20:00:00 - 21/06/2021 21:00:00","BZN|PL","Without Sequence","94.07","",""
"21/06/2021 21:00:00 - 21/06/2021 22:00:00","BZN|PL","Without Sequence","91.27","",""
"21/06/2021 22:00:00 - 21/06/2021 23:00:00","BZN|PL","Without Sequence","85.36","",""
"21/06/2021 23:00:00 - 22/06/2021 00:00:00","BZN|PL","Without Sequence","77.80","",""
"22/06/2021 00:00:00 - 22/06/2021 01:00:00","BZN|PL","Without Sequence","74.03","",""
"22/06/2021 01:00:00 - 22/06/2021 02:00:00","BZN|PL","Without Sequence","68.38","",""
"22/06/2021 02:00:00 - 22/06/2021 03:00:00","BZN|PL","Without Sequence","66.80","",""
"22/06/2021 03:00:00 - 22/06/2021 04:00:00","BZN|PL","Without Sequence","65.68","",""
"22/06/2021 04:00:00 - 22/06/2021 05:00:00","BZN|PL","Without Sequence","64.84","",""
