"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/04/2020 18:00:00 - 26/04/2020 19:00:00","BZN|PL","Without Sequence","34.26","",""
"26/04/2020 19:00:00 - 26/04/2020 20:00:00","BZN|PL","Without Sequence","35.69","",""
"26/04/2020 20:00:00 - 26/04/2020 21:00:00","BZN|PL","Without Sequence","44.08","",""
"26/04/2020 21:00:00 - 26/04/2020 22:00:00","BZN|PL","Without Sequence","34.25","",""
"26/04/2020 22:00:00 - 26/04/2020 23:00:00","BZN|PL","Without Sequence","34.27","",""
"26/04/2020 23:00:00 - 27/04/2020 00:00:00","BZN|PL","Without Sequence","34.07","",""
"27/04/2020 00:00:00 - 27/04/2020 01:00:00","BZN|PL","Without Sequence","35.92","",""
"27/04/2020 01:00:00 - 27/04/2020 02:00:00","BZN|PL","Without Sequence","35.62","",""
"27/04/2020 02:00:00 - 27/04/2020 03:00:00","BZN|PL","Without Sequence","33.67","",""
"27/04/2020 03:00:00 - 27/04/2020 04:00:00","BZN|PL","Without Sequence","33.66","",""
"27/04/2020 04:00:00 - 27/04/2020 05:00:00","BZN|PL","Without Sequence","35.36","",""
"27/04/2020 05:00:00 - 27/04/2020 06:00:00","BZN|PL","Without Sequence","33.56","",""
"27/04/2020 06:00:00 - 27/04/2020 07:00:00","BZN|PL","Without Sequence","43.81","",""
"27/04/2020 07:00:00 - 27/04/2020 08:00:00","BZN|PL","Without Sequence","38.65","",""
"27/04/2020 08:00:00 - 27/04/2020 09:00:00","BZN|PL","Without Sequence","41.02","",""
"27/04/2020 09:00:00 - 27/04/2020 10:00:00","BZN|PL","Without Sequence","38.50","",""
"27/04/2020 10:00:00 - 27/04/2020 11:00:00","BZN|PL","Without Sequence","38.29","",""
"27/04/2020 11:00:00 - 27/04/2020 12:00:00","BZN|PL","Without Sequence","38.14","",""
"27/04/2020 12:00:00 - 27/04/2020 13:00:00","BZN|PL","Without Sequence","38.43","",""
"27/04/2020 13:00:00 - 27/04/2020 14:00:00","BZN|PL","Without Sequence","38.26","",""
"27/04/2020 14:00:00 - 27/04/2020 15:00:00","BZN|PL","Without Sequence","38.47","",""
"27/04/2020 15:00:00 - 27/04/2020 16:00:00","BZN|PL","Without Sequence","38.54","",""
"27/04/2020 16:00:00 - 27/04/2020 17:00:00","BZN|PL","Without Sequence","38.14","",""
"27/04/2020 17:00:00 - 27/04/2020 18:00:00","BZN|PL","Without Sequence","37.57","",""
"27/04/2020 18:00:00 - 27/04/2020 19:00:00","BZN|PL","Without Sequence","38.44","",""
"27/04/2020 19:00:00 - 27/04/2020 20:00:00","BZN|PL","Without Sequence","48.31","",""
"27/04/2020 20:00:00 - 27/04/2020 21:00:00","BZN|PL","Without Sequence","49.93","",""
"27/04/2020 21:00:00 - 27/04/2020 22:00:00","BZN|PL","Without Sequence","38.64","",""
"27/04/2020 22:00:00 - 27/04/2020 23:00:00","BZN|PL","Without Sequence","39.99","",""
"27/04/2020 23:00:00 - 28/04/2020 00:00:00","BZN|PL","Without Sequence","37.50","",""
"28/04/2020 00:00:00 - 28/04/2020 01:00:00","BZN|PL","Without Sequence","37.54","",""
"28/04/2020 01:00:00 - 28/04/2020 02:00:00","BZN|PL","Without Sequence","33.91","",""
"28/04/2020 02:00:00 - 28/04/2020 03:00:00","BZN|PL","Without Sequence","33.12","",""
"28/04/2020 03:00:00 - 28/04/2020 04:00:00","BZN|PL","Without Sequence","33.85","",""
"28/04/2020 04:00:00 - 28/04/2020 05:00:00","BZN|PL","Without Sequence","33.88","",""
"28/04/2020 05:00:00 - 28/04/2020 06:00:00","BZN|PL","Without Sequence","33.88","",""
"28/04/2020 06:00:00 - 28/04/2020 07:00:00","BZN|PL","Without Sequence","45.98","",""
"28/04/2020 07:00:00 - 28/04/2020 08:00:00","BZN|PL","Without Sequence","41.06","",""
"28/04/2020 08:00:00 - 28/04/2020 09:00:00","BZN|PL","Without Sequence","46.23","",""
"28/04/2020 09:00:00 - 28/04/2020 10:00:00","BZN|PL","Without Sequence","46.34","",""
"28/04/2020 10:00:00 - 28/04/2020 11:00:00","BZN|PL","Without Sequence","41.44","",""
"28/04/2020 11:00:00 - 28/04/2020 12:00:00","BZN|PL","Without Sequence","43.02","",""
"28/04/2020 12:00:00 - 28/04/2020 13:00:00","BZN|PL","Without Sequence","41.20","",""
"28/04/2020 13:00:00 - 28/04/2020 14:00:00","BZN|PL","Without Sequence","38.39","",""
"28/04/2020 14:00:00 - 28/04/2020 15:00:00","BZN|PL","Without Sequence","36.00","",""
"28/04/2020 15:00:00 - 28/04/2020 16:00:00","BZN|PL","Without Sequence","35.19","",""
"28/04/2020 16:00:00 - 28/04/2020 17:00:00","BZN|PL","Without Sequence","37.95","",""
"28/04/2020 17:00:00 - 28/04/2020 18:00:00","BZN|PL","Without Sequence","38.04","",""
"28/04/2020 18:00:00 - 28/04/2020 19:00:00","BZN|PL","Without Sequence","37.96","",""
"28/04/2020 19:00:00 - 28/04/2020 20:00:00","BZN|PL","Without Sequence","39.09","",""
"28/04/2020 20:00:00 - 28/04/2020 21:00:00","BZN|PL","Without Sequence","41.97","",""
"28/04/2020 21:00:00 - 28/04/2020 22:00:00","BZN|PL","Without Sequence","37.90","",""
"28/04/2020 22:00:00 - 28/04/2020 23:00:00","BZN|PL","Without Sequence","45.00","",""
"28/04/2020 23:00:00 - 29/04/2020 00:00:00","BZN|PL","Without Sequence","37.98","",""
"29/04/2020 00:00:00 - 29/04/2020 01:00:00","BZN|PL","Without Sequence","32.53","",""
"29/04/2020 01:00:00 - 29/04/2020 02:00:00","BZN|PL","Without Sequence","32.43","",""
"29/04/2020 02:00:00 - 29/04/2020 03:00:00","BZN|PL","Without Sequence","31.90","",""
"29/04/2020 03:00:00 - 29/04/2020 04:00:00","BZN|PL","Without Sequence","31.85","",""
"29/04/2020 04:00:00 - 29/04/2020 05:00:00","BZN|PL","Without Sequence","31.90","",""
"29/04/2020 05:00:00 - 29/04/2020 06:00:00","BZN|PL","Without Sequence","31.73","",""
"29/04/2020 06:00:00 - 29/04/2020 07:00:00","BZN|PL","Without Sequence","36.37","",""
"29/04/2020 07:00:00 - 29/04/2020 08:00:00","BZN|PL","Without Sequence","36.33","",""
"29/04/2020 08:00:00 - 29/04/2020 09:00:00","BZN|PL","Without Sequence","38.10","",""
"29/04/2020 09:00:00 - 29/04/2020 10:00:00","BZN|PL","Without Sequence","37.71","",""
"29/04/2020 10:00:00 - 29/04/2020 11:00:00","BZN|PL","Without Sequence","38.05","",""
"29/04/2020 11:00:00 - 29/04/2020 12:00:00","BZN|PL","Without Sequence","39.63","",""
"29/04/2020 12:00:00 - 29/04/2020 13:00:00","BZN|PL","Without Sequence","40.61","",""
"29/04/2020 13:00:00 - 29/04/2020 14:00:00","BZN|PL","Without Sequence","37.71","",""
"29/04/2020 14:00:00 - 29/04/2020 15:00:00","BZN|PL","Without Sequence","36.52","",""
"29/04/2020 15:00:00 - 29/04/2020 16:00:00","BZN|PL","Without Sequence","36.02","",""
"29/04/2020 16:00:00 - 29/04/2020 17:00:00","BZN|PL","Without Sequence","36.78","",""
"29/04/2020 17:00:00 - 29/04/2020 18:00:00","BZN|PL","Without Sequence","36.82","",""
"29/04/2020 18:00:00 - 29/04/2020 19:00:00","BZN|PL","Without Sequence","37.08","",""
"29/04/2020 19:00:00 - 29/04/2020 20:00:00","BZN|PL","Without Sequence","36.81","",""
"29/04/2020 20:00:00 - 29/04/2020 21:00:00","BZN|PL","Without Sequence","40.06","",""
"29/04/2020 21:00:00 - 29/04/2020 22:00:00","BZN|PL","Without Sequence","36.19","",""
"29/04/2020 22:00:00 - 29/04/2020 23:00:00","BZN|PL","Without Sequence","37.64","",""
"29/04/2020 23:00:00 - 30/04/2020 00:00:00","BZN|PL","Without Sequence","32.35","",""
"30/04/2020 00:00:00 - 30/04/2020 01:00:00","BZN|PL","Without Sequence","30.95","",""
"30/04/2020 01:00:00 - 30/04/2020 02:00:00","BZN|PL","Without Sequence","32.29","",""
"30/04/2020 02:00:00 - 30/04/2020 03:00:00","BZN|PL","Without Sequence","31.00","",""
"30/04/2020 03:00:00 - 30/04/2020 04:00:00","BZN|PL","Without Sequence","27.57","",""
"30/04/2020 04:00:00 - 30/04/2020 05:00:00","BZN|PL","Without Sequence","29.81","",""
"30/04/2020 05:00:00 - 30/04/2020 06:00:00","BZN|PL","Without Sequence","27.64","",""
"30/04/2020 06:00:00 - 30/04/2020 07:00:00","BZN|PL","Without Sequence","35.46","",""
"30/04/2020 07:00:00 - 30/04/2020 08:00:00","BZN|PL","Without Sequence","37.62","",""
"30/04/2020 08:00:00 - 30/04/2020 09:00:00","BZN|PL","Without Sequence","38.37","",""
"30/04/2020 09:00:00 - 30/04/2020 10:00:00","BZN|PL","Without Sequence","38.58","",""
"30/04/2020 10:00:00 - 30/04/2020 11:00:00","BZN|PL","Without Sequence","38.49","",""
"30/04/2020 11:00:00 - 30/04/2020 12:00:00","BZN|PL","Without Sequence","38.03","",""
"30/04/2020 12:00:00 - 30/04/2020 13:00:00","BZN|PL","Without Sequence","38.57","",""
"30/04/2020 13:00:00 - 30/04/2020 14:00:00","BZN|PL","Without Sequence","38.01","",""
"30/04/2020 14:00:00 - 30/04/2020 15:00:00","BZN|PL","Without Sequence","36.96","",""
"30/04/2020 15:00:00 - 30/04/2020 16:00:00","BZN|PL","Without Sequence","36.75","",""
"30/04/2020 16:00:00 - 30/04/2020 17:00:00","BZN|PL","Without Sequence","37.03","",""
"30/04/2020 17:00:00 - 30/04/2020 18:00:00","BZN|PL","Without Sequence","36.55","",""
"30/04/2020 18:00:00 - 30/04/2020 19:00:00","BZN|PL","Without Sequence","37.55","",""
"30/04/2020 19:00:00 - 30/04/2020 20:00:00","BZN|PL","Without Sequence","37.70","",""
"30/04/2020 20:00:00 - 30/04/2020 21:00:00","BZN|PL","Without Sequence","37.82","",""
"30/04/2020 21:00:00 - 30/04/2020 22:00:00","BZN|PL","Without Sequence","35.07","",""
"30/04/2020 22:00:00 - 30/04/2020 23:00:00","BZN|PL","Without Sequence","35.15","",""
"30/04/2020 23:00:00 - 01/05/2020 00:00:00","BZN|PL","Without Sequence","33.27","",""
"01/05/2020 00:00:00 - 01/05/2020 01:00:00","BZN|PL","Without Sequence","32.16","",""
"01/05/2020 01:00:00 - 01/05/2020 02:00:00","BZN|PL","Without Sequence","31.37","",""
"01/05/2020 02:00:00 - 01/05/2020 03:00:00","BZN|PL","Without Sequence","29.70","",""
"01/05/2020 03:00:00 - 01/05/2020 04:00:00","BZN|PL","Without Sequence","24.23","",""
"01/05/2020 04:00:00 - 01/05/2020 05:00:00","BZN|PL","Without Sequence","26.19","",""
"01/05/2020 05:00:00 - 01/05/2020 06:00:00","BZN|PL","Without Sequence","24.45","",""
"01/05/2020 06:00:00 - 01/05/2020 07:00:00","BZN|PL","Without Sequence","22.16","",""
"01/05/2020 07:00:00 - 01/05/2020 08:00:00","BZN|PL","Without Sequence","30.80","",""
"01/05/2020 08:00:00 - 01/05/2020 09:00:00","BZN|PL","Without Sequence","32.14","",""
"01/05/2020 09:00:00 - 01/05/2020 10:00:00","BZN|PL","Without Sequence","32.79","",""
"01/05/2020 10:00:00 - 01/05/2020 11:00:00","BZN|PL","Without Sequence","32.68","",""
"01/05/2020 11:00:00 - 01/05/2020 12:00:00","BZN|PL","Without Sequence","32.62","",""
"01/05/2020 12:00:00 - 01/05/2020 13:00:00","BZN|PL","Without Sequence","32.14","",""
"01/05/2020 13:00:00 - 01/05/2020 14:00:00","BZN|PL","Without Sequence","29.73","",""
"01/05/2020 14:00:00 - 01/05/2020 15:00:00","BZN|PL","Without Sequence","30.82","",""
"01/05/2020 15:00:00 - 01/05/2020 16:00:00","BZN|PL","Without Sequence","30.43","",""
"01/05/2020 16:00:00 - 01/05/2020 17:00:00","BZN|PL","Without Sequence","30.81","",""
"01/05/2020 17:00:00 - 01/05/2020 18:00:00","BZN|PL","Without Sequence","28.55","",""
"01/05/2020 18:00:00 - 01/05/2020 19:00:00","BZN|PL","Without Sequence","30.42","",""
"01/05/2020 19:00:00 - 01/05/2020 20:00:00","BZN|PL","Without Sequence","32.61","",""
"01/05/2020 20:00:00 - 01/05/2020 21:00:00","BZN|PL","Without Sequence","35.11","",""
"01/05/2020 21:00:00 - 01/05/2020 22:00:00","BZN|PL","Without Sequence","33.03","",""
"01/05/2020 22:00:00 - 01/05/2020 23:00:00","BZN|PL","Without Sequence","32.81","",""
"01/05/2020 23:00:00 - 02/05/2020 00:00:00","BZN|PL","Without Sequence","32.41","",""
"02/05/2020 00:00:00 - 02/05/2020 01:00:00","BZN|PL","Without Sequence","36.73","",""
"02/05/2020 01:00:00 - 02/05/2020 02:00:00","BZN|PL","Without Sequence","35.35","",""
"02/05/2020 02:00:00 - 02/05/2020 03:00:00","BZN|PL","Without Sequence","34.42","",""
"02/05/2020 03:00:00 - 02/05/2020 04:00:00","BZN|PL","Without Sequence","33.91","",""
"02/05/2020 04:00:00 - 02/05/2020 05:00:00","BZN|PL","Without Sequence","34.85","",""
"02/05/2020 05:00:00 - 02/05/2020 06:00:00","BZN|PL","Without Sequence","32.31","",""
"02/05/2020 06:00:00 - 02/05/2020 07:00:00","BZN|PL","Without Sequence","36.83","",""
"02/05/2020 07:00:00 - 02/05/2020 08:00:00","BZN|PL","Without Sequence","39.67","",""
"02/05/2020 08:00:00 - 02/05/2020 09:00:00","BZN|PL","Without Sequence","44.94","",""
"02/05/2020 09:00:00 - 02/05/2020 10:00:00","BZN|PL","Without Sequence","45.11","",""
"02/05/2020 10:00:00 - 02/05/2020 11:00:00","BZN|PL","Without Sequence","43.07","",""
"02/05/2020 11:00:00 - 02/05/2020 12:00:00","BZN|PL","Without Sequence","36.72","",""
"02/05/2020 12:00:00 - 02/05/2020 13:00:00","BZN|PL","Without Sequence","36.59","",""
"02/05/2020 13:00:00 - 02/05/2020 14:00:00","BZN|PL","Without Sequence","36.66","",""
"02/05/2020 14:00:00 - 02/05/2020 15:00:00","BZN|PL","Without Sequence","35.84","",""
"02/05/2020 15:00:00 - 02/05/2020 16:00:00","BZN|PL","Without Sequence","36.64","",""
"02/05/2020 16:00:00 - 02/05/2020 17:00:00","BZN|PL","Without Sequence","36.43","",""
"02/05/2020 17:00:00 - 02/05/2020 18:00:00","BZN|PL","Without Sequence","36.52","",""
"02/05/2020 18:00:00 - 02/05/2020 19:00:00","BZN|PL","Without Sequence","36.33","",""
"02/05/2020 19:00:00 - 02/05/2020 20:00:00","BZN|PL","Without Sequence","36.72","",""
"02/05/2020 20:00:00 - 02/05/2020 21:00:00","BZN|PL","Without Sequence","44.10","",""
"02/05/2020 21:00:00 - 02/05/2020 22:00:00","BZN|PL","Without Sequence","39.60","",""
"02/05/2020 22:00:00 - 02/05/2020 23:00:00","BZN|PL","Without Sequence","36.82","",""
"02/05/2020 23:00:00 - 03/05/2020 00:00:00","BZN|PL","Without Sequence","36.38","",""
"03/05/2020 00:00:00 - 03/05/2020 01:00:00","BZN|PL","Without Sequence","32.25","",""
"03/05/2020 01:00:00 - 03/05/2020 02:00:00","BZN|PL","Without Sequence","32.05","",""
"03/05/2020 02:00:00 - 03/05/2020 03:00:00","BZN|PL","Without Sequence","26.40","",""
"03/05/2020 03:00:00 - 03/05/2020 04:00:00","BZN|PL","Without Sequence","25.52","",""
"03/05/2020 04:00:00 - 03/05/2020 05:00:00","BZN|PL","Without Sequence","19.95","",""
"03/05/2020 05:00:00 - 03/05/2020 06:00:00","BZN|PL","Without Sequence","18.72","",""
"03/05/2020 06:00:00 - 03/05/2020 07:00:00","BZN|PL","Without Sequence","19.80","",""
"03/05/2020 07:00:00 - 03/05/2020 08:00:00","BZN|PL","Without Sequence","31.65","",""
"03/05/2020 08:00:00 - 03/05/2020 09:00:00","BZN|PL","Without Sequence","35.20","",""
"03/05/2020 09:00:00 - 03/05/2020 10:00:00","BZN|PL","Without Sequence","36.36","",""
"03/05/2020 10:00:00 - 03/05/2020 11:00:00","BZN|PL","Without Sequence","35.76","",""
"03/05/2020 11:00:00 - 03/05/2020 12:00:00","BZN|PL","Without Sequence","36.31","",""
"03/05/2020 12:00:00 - 03/05/2020 13:00:00","BZN|PL","Without Sequence","36.69","",""
"03/05/2020 13:00:00 - 03/05/2020 14:00:00","BZN|PL","Without Sequence","36.73","",""
"03/05/2020 14:00:00 - 03/05/2020 15:00:00","BZN|PL","Without Sequence","36.06","",""
"03/05/2020 15:00:00 - 03/05/2020 16:00:00","BZN|PL","Without Sequence","34.95","",""
"03/05/2020 16:00:00 - 03/05/2020 17:00:00","BZN|PL","Without Sequence","34.96","",""
"03/05/2020 17:00:00 - 03/05/2020 18:00:00","BZN|PL","Without Sequence","35.06","",""
"03/05/2020 18:00:00 - 03/05/2020 19:00:00","BZN|PL","Without Sequence","36.55","",""
"03/05/2020 19:00:00 - 03/05/2020 20:00:00","BZN|PL","Without Sequence","36.46","",""
"03/05/2020 20:00:00 - 03/05/2020 21:00:00","BZN|PL","Without Sequence","36.76","",""
"03/05/2020 21:00:00 - 03/05/2020 22:00:00","BZN|PL","Without Sequence","36.18","",""
"03/05/2020 22:00:00 - 03/05/2020 23:00:00","BZN|PL","Without Sequence","30.80","",""
"03/05/2020 23:00:00 - 04/05/2020 00:00:00","BZN|PL","Without Sequence","27.91","",""
"04/05/2020 00:00:00 - 04/05/2020 01:00:00","BZN|PL","Without Sequence","36.03","",""
"04/05/2020 01:00:00 - 04/05/2020 02:00:00","BZN|PL","Without Sequence","34.89","",""
"04/05/2020 02:00:00 - 04/05/2020 03:00:00","BZN|PL","Without Sequence","34.81","",""
"04/05/2020 03:00:00 - 04/05/2020 04:00:00","BZN|PL","Without Sequence","35.35","",""
"04/05/2020 04:00:00 - 04/05/2020 05:00:00","BZN|PL","Without Sequence","34.95","",""
"04/05/2020 05:00:00 - 04/05/2020 06:00:00","BZN|PL","Without Sequence","34.38","",""
"04/05/2020 06:00:00 - 04/05/2020 07:00:00","BZN|PL","Without Sequence","36.95","",""
"04/05/2020 07:00:00 - 04/05/2020 08:00:00","BZN|PL","Without Sequence","44.44","",""
"04/05/2020 08:00:00 - 04/05/2020 09:00:00","BZN|PL","Without Sequence","48.02","",""
"04/05/2020 09:00:00 - 04/05/2020 10:00:00","BZN|PL","Without Sequence","48.61","",""
"04/05/2020 10:00:00 - 04/05/2020 11:00:00","BZN|PL","Without Sequence","45.26","",""
"04/05/2020 11:00:00 - 04/05/2020 12:00:00","BZN|PL","Without Sequence","48.03","",""
"04/05/2020 12:00:00 - 04/05/2020 13:00:00","BZN|PL","Without Sequence","50.49","",""
"04/05/2020 13:00:00 - 04/05/2020 14:00:00","BZN|PL","Without Sequence","50.47","",""
"04/05/2020 14:00:00 - 04/05/2020 15:00:00","BZN|PL","Without Sequence","48.22","",""
"04/05/2020 15:00:00 - 04/05/2020 16:00:00","BZN|PL","Without Sequence","46.36","",""
"04/05/2020 16:00:00 - 04/05/2020 17:00:00","BZN|PL","Without Sequence","47.83","",""
"04/05/2020 17:00:00 - 04/05/2020 18:00:00","BZN|PL","Without Sequence","46.10","",""
"04/05/2020 18:00:00 - 04/05/2020 19:00:00","BZN|PL","Without Sequence","46.20","",""
"04/05/2020 19:00:00 - 04/05/2020 20:00:00","BZN|PL","Without Sequence","46.21","",""
"04/05/2020 20:00:00 - 04/05/2020 21:00:00","BZN|PL","Without Sequence","46.08","",""
"04/05/2020 21:00:00 - 04/05/2020 22:00:00","BZN|PL","Without Sequence","46.26","",""
"04/05/2020 22:00:00 - 04/05/2020 23:00:00","BZN|PL","Without Sequence","44.12","",""
"04/05/2020 23:00:00 - 05/05/2020 00:00:00","BZN|PL","Without Sequence","36.00","",""
"05/05/2020 00:00:00 - 05/05/2020 01:00:00","BZN|PL","Without Sequence","34.77","",""
"05/05/2020 01:00:00 - 05/05/2020 02:00:00","BZN|PL","Without Sequence","33.93","",""
"05/05/2020 02:00:00 - 05/05/2020 03:00:00","BZN|PL","Without Sequence","34.23","",""
"05/05/2020 03:00:00 - 05/05/2020 04:00:00","BZN|PL","Without Sequence","33.98","",""
"05/05/2020 04:00:00 - 05/05/2020 05:00:00","BZN|PL","Without Sequence","34.35","",""
"05/05/2020 05:00:00 - 05/05/2020 06:00:00","BZN|PL","Without Sequence","32.17","",""
"05/05/2020 06:00:00 - 05/05/2020 07:00:00","BZN|PL","Without Sequence","37.53","",""
"05/05/2020 07:00:00 - 05/05/2020 08:00:00","BZN|PL","Without Sequence","41.95","",""
"05/05/2020 08:00:00 - 05/05/2020 09:00:00","BZN|PL","Without Sequence","43.34","",""
"05/05/2020 09:00:00 - 05/05/2020 10:00:00","BZN|PL","Without Sequence","43.36","",""
"05/05/2020 10:00:00 - 05/05/2020 11:00:00","BZN|PL","Without Sequence","43.39","",""
"05/05/2020 11:00:00 - 05/05/2020 12:00:00","BZN|PL","Without Sequence","43.72","",""
"05/05/2020 12:00:00 - 05/05/2020 13:00:00","BZN|PL","Without Sequence","42.10","",""
"05/05/2020 13:00:00 - 05/05/2020 14:00:00","BZN|PL","Without Sequence","42.04","",""
"05/05/2020 14:00:00 - 05/05/2020 15:00:00","BZN|PL","Without Sequence","42.17","",""
"05/05/2020 15:00:00 - 05/05/2020 16:00:00","BZN|PL","Without Sequence","39.47","",""
"05/05/2020 16:00:00 - 05/05/2020 17:00:00","BZN|PL","Without Sequence","38.30","",""
"05/05/2020 17:00:00 - 05/05/2020 18:00:00","BZN|PL","Without Sequence","37.59","",""
"05/05/2020 18:00:00 - 05/05/2020 19:00:00","BZN|PL","Without Sequence","37.90","",""
"05/05/2020 19:00:00 - 05/05/2020 20:00:00","BZN|PL","Without Sequence","40.45","",""
"05/05/2020 20:00:00 - 05/05/2020 21:00:00","BZN|PL","Without Sequence","43.31","",""
"05/05/2020 21:00:00 - 05/05/2020 22:00:00","BZN|PL","Without Sequence","40.55","",""
"05/05/2020 22:00:00 - 05/05/2020 23:00:00","BZN|PL","Without Sequence","36.28","",""
"05/05/2020 23:00:00 - 06/05/2020 00:00:00","BZN|PL","Without Sequence","34.76","",""
"06/05/2020 00:00:00 - 06/05/2020 01:00:00","BZN|PL","Without Sequence","33.70","",""
"06/05/2020 01:00:00 - 06/05/2020 02:00:00","BZN|PL","Without Sequence","32.86","",""
"06/05/2020 02:00:00 - 06/05/2020 03:00:00","BZN|PL","Without Sequence","31.25","",""
"06/05/2020 03:00:00 - 06/05/2020 04:00:00","BZN|PL","Without Sequence","30.54","",""
"06/05/2020 04:00:00 - 06/05/2020 05:00:00","BZN|PL","Without Sequence","30.69","",""
"06/05/2020 05:00:00 - 06/05/2020 06:00:00","BZN|PL","Without Sequence","29.95","",""
"06/05/2020 06:00:00 - 06/05/2020 07:00:00","BZN|PL","Without Sequence","35.49","",""
"06/05/2020 07:00:00 - 06/05/2020 08:00:00","BZN|PL","Without Sequence","37.43","",""
"06/05/2020 08:00:00 - 06/05/2020 09:00:00","BZN|PL","Without Sequence","41.78","",""
"06/05/2020 09:00:00 - 06/05/2020 10:00:00","BZN|PL","Without Sequence","39.52","",""
"06/05/2020 10:00:00 - 06/05/2020 11:00:00","BZN|PL","Without Sequence","38.11","",""
"06/05/2020 11:00:00 - 06/05/2020 12:00:00","BZN|PL","Without Sequence","39.41","",""
"06/05/2020 12:00:00 - 06/05/2020 13:00:00","BZN|PL","Without Sequence","41.01","",""
"06/05/2020 13:00:00 - 06/05/2020 14:00:00","BZN|PL","Without Sequence","38.01","",""
"06/05/2020 14:00:00 - 06/05/2020 15:00:00","BZN|PL","Without Sequence","33.68","",""
"06/05/2020 15:00:00 - 06/05/2020 16:00:00","BZN|PL","Without Sequence","31.74","",""
"06/05/2020 16:00:00 - 06/05/2020 17:00:00","BZN|PL","Without Sequence","31.14","",""
"06/05/2020 17:00:00 - 06/05/2020 18:00:00","BZN|PL","Without Sequence","30.86","",""
"06/05/2020 18:00:00 - 06/05/2020 19:00:00","BZN|PL","Without Sequence","33.84","",""
"06/05/2020 19:00:00 - 06/05/2020 20:00:00","BZN|PL","Without Sequence","36.65","",""
"06/05/2020 20:00:00 - 06/05/2020 21:00:00","BZN|PL","Without Sequence","39.36","",""
"06/05/2020 21:00:00 - 06/05/2020 22:00:00","BZN|PL","Without Sequence","35.96","",""
"06/05/2020 22:00:00 - 06/05/2020 23:00:00","BZN|PL","Without Sequence","39.01","",""
"06/05/2020 23:00:00 - 07/05/2020 00:00:00","BZN|PL","Without Sequence","34.73","",""
